topology_case,controller,episode_id,step,date_time,start_index,scenario_time_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,solver_status,objective_value,solve_time_sec,smpc_network_feasible,smpc_network_corrected,smpc_correction_attempts,smpc_check_topology_case,smpc_check_worst_min_voltage_pu,smpc_check_worst_max_voltage_pu,smpc_check_worst_line_current_pu,smpc_check_max_voltage_violation,smpc_check_max_line_current_violation,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,beta_ch_kw_agent_0,beta_dis_kw_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,beta_ch_kw_agent_1,beta_dis_kw_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,beta_ch_kw_agent_2,beta_dis_kw_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,beta_ch_kw_agent_3,beta_dis_kw_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4,beta_ch_kw_agent_4,beta_dis_kw_agent_4,requested_horizon,available_horizon,n_scenarios,controller_decision_time_s,controller_decision_time_ms,solver_time_s,solver_time_ms,non_solver_overhead_time_ms,control_interval_s,time_fraction_of_control_interval
TP1,mpc,0,10,2018-12-01 02:30:00+00:00,32064,10,-9.857898712158203,-49.289493560791016,798.8226309425954,0.19970565773564886,7.1494625469362285,0.0,0.0,0.43353646993637085,0.0,0.9740684628486633,1.0,0.9433473348617554,0.0,0.0,True,True,False,0.0,optimal,144.23945655036584,0.01521158218383789,True,False,0,TP1,0.974833071231842,1.0,0.8244946599006653,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.031077267,31.077267,0.01521158218383789,15.21158218383789,15.865684816162108,900.0,3.4530296666666666e-05
TP1,mpc,0,11,2018-12-01 02:45:00+00:00,32064,11,-9.755688667297363,-48.778443336486816,790.5505771602748,0.1976376442900687,7.075427665584459,0.0,0.0,0.42894792556762695,0.0,0.9743740558624268,1.0,0.9333374500274658,0.0,0.0,True,True,False,0.0,optimal,152.7686113759953,0.02012467384338379,True,False,0,TP1,0.9750691652297974,1.0,0.8171389102935791,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.035314337,35.314337,0.02012467384338379,20.12467384338379,15.189663156616213,900.0,3.9238152222222226e-05
TP1,mpc,0,12,2018-12-01 03:00:00+00:00,32064,12,-9.961273193359375,-49.806365966796875,792.443342364777,0.19811083559119425,7.2330266074345015,0.0,0.0,0.42949092388153076,0.0,0.9743528962135315,1.0,0.9355645179748535,0.0,0.0,True,True,False,0.0,optimal,188.84234452272008,0.018396854400634766,True,False,0,TP1,0.9750365614891052,1.0,0.8195351362228394,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.033874317,33.874317,0.018396854400634766,18.396854400634766,15.477462599365236,900.0,3.7638130000000003e-05
TP1,mpc,0,13,2018-12-01 03:15:00+00:00,32064,13,-9.970138549804688,-49.85069274902344,793.1799546847742,0.19829498867119355,7.239750036385276,0.0,0.0,0.42958706617355347,0.0,0.974343478679657,1.0,0.9364314675331116,0.0,0.0,True,True,False,0.0,optimal,259.32649251976324,0.02087092399597168,True,False,0,TP1,0.9750447869300842,1.0,0.8202225565910339,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.036088198,36.088198,0.02087092399597168,20.87092399597168,15.217274004028322,900.0,4.009799777777778e-05
TP1,mpc,0,14,2018-12-01 03:30:00+00:00,32064,14,-9.966327667236328,-49.83163833618164,792.8448429920536,0.1982112107480134,7.236691304409969,0.0,0.0,0.4297148585319519,0.0,0.9743313193321228,1.0,0.9360379576683044,0.0,0.0,True,True,False,0.0,optimal,359.19304701533486,0.019162654876708984,True,False,0,TP1,0.9750208258628845,1.0,0.821071982383728,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.034722001,34.722001000000006,0.019162654876708984,19.162654876708984,15.559346123291018,900.0,3.8580001111111115e-05
TP1,mpc,0,15,2018-12-01 03:45:00+00:00,32064,15,-10.002642631530762,-50.01321315765381,795.7560385157194,0.19893900962892985,7.263263241552228,0.0,0.0,0.431077241897583,0.0,0.9742586612701416,1.0,0.9394646286964417,0.0,0.0,True,True,False,0.0,optimal,483.8694738967274,0.03630399703979492,True,False,0,TP1,0.9750031232833862,1.0,0.8218165040016174,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.051550911,51.550911,0.03630399703979492,36.30399703979492,15.246913960205076,900.0,5.727879e-05
TP1,mpc,0,16,2018-12-01 04:00:00+00:00,32064,16,-10.0770902633667,-50.385451316833496,797.9921398361967,0.19949803495904916,7.319582902647514,0.0,0.0,0.4320249557495117,0.0,0.9742144346237183,1.0,0.9420958161354065,0.0,0.0,True,True,False,0.0,optimal,631.6167322064177,0.020129919052124023,True,False,0,TP1,0.9748852849006653,1.0,0.8255689144134521,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.035676134,35.676134,0.020129919052124023,20.129919052124023,15.546214947875974,900.0,3.964014888888889e-05
TP1,mpc,0,17,2018-12-01 04:15:00+00:00,32064,17,-10.064329147338867,-50.321645736694336,796.9305327480924,0.1992326331870231,7.309845311631878,0.0,0.0,0.43194615840911865,0.0,0.9742046594619751,1.0,0.9408476948738098,0.0,0.0,True,True,False,0.0,optimal,805.0472978654193,0.016720056533813477,True,False,0,TP1,0.9748777151107788,1.0,0.8255215883255005,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.032042663,32.042663,0.016720056533813477,16.720056533813477,15.322606466186523,900.0,3.560295888888889e-05
TP1,mpc,0,18,2018-12-01 04:30:00+00:00,32064,18,-10.09279727935791,-50.46398639678955,799.2026970559891,0.19980067426399728,7.33068673874606,0.0,0.0,0.4330037236213684,0.0,0.9741430878639221,1.0,0.9435225129127502,0.0,0.0,True,True,False,0.0,optimal,999.6431540163525,0.020032882690429688,True,False,0,TP1,0.9748072624206543,1.0,0.8272200226783752,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.035314719,35.314719000000004,0.020032882690429688,20.032882690429688,15.281836309570314,900.0,3.923857666666667e-05
TP1,mpc,0,19,2018-12-01 04:45:00+00:00,32064,19,-10.132184982299805,-50.66092491149902,802.3634611270154,0.20059086528175385,7.359678847187548,0.0,0.0,0.4343096613883972,0.0,0.9740765690803528,1.0,0.9472410082817078,0.0,0.0,True,True,False,0.0,optimal,1211.608186308155,0.01541590690612793,True,False,0,TP1,0.9747854471206665,1.0,0.8301987051963806,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.031193317,31.193317,0.01541590690612793,15.41590690612793,15.777410093872072,900.0,3.465924111111111e-05
TP1,mpc,0,20,2018-12-01 05:00:00+00:00,32064,20,-9.489660263061523,-47.44830131530762,802.4224810906162,0.20060562027265405,6.864724325730221,0.0,0.0,0.43501412868499756,0.0,0.9740021824836731,1.0,0.9473137259483337,0.0,0.0,True,True,False,0.0,optimal,1438.7135990514444,0.017655372619628906,True,False,0,TP1,0.9746337532997131,1.0,0.8326839208602905,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.035022299,35.022299,0.017655372619628906,17.655372619628906,17.366926380371094,900.0,3.891366555555556e-05
TP1,mpc,0,21,2018-12-01 05:15:00+00:00,32064,21,-9.5304536819458,-47.652268409729004,805.8645918285947,0.20146614795714868,6.894171583093628,0.0,0.0,0.4369467496871948,0.0,0.9738497734069824,1.0,0.9513694047927856,0.0,0.0,True,True,False,0.0,optimal,1681.5148634988032,0.022708415985107422,True,False,0,TP1,0.9745451211929321,1.0,0.8341624736785889,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.039475777,39.475776999999994,0.022708415985107422,22.708415985107422,16.767361014892575,900.0,4.386197444444444e-05
TP1,mpc,0,22,2018-12-01 05:30:00+00:00,32064,22,-9.629430770874023,-48.14715385437012,814.2224442108272,0.2035556110527068,6.965673010223627,0.0,0.0,0.4415815472602844,0.0,0.9735575318336487,1.0,0.9612091779708862,0.0,0.0,True,True,False,0.0,optimal,1936.214420961237,0.02348923683166504,True,False,0,TP1,0.9742689728736877,1.0,0.8412917256355286,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.039298006,39.298006,0.02348923683166504,23.48923683166504,15.808769168334964,900.0,4.366445111111111e-05
TP1,mpc,0,23,2018-12-01 05:45:00+00:00,32064,23,-9.633909225463867,-48.169546127319336,814.4995521347482,0.20362488803368706,6.968043668512771,0.0,0.0,0.4426559805870056,0.0,0.9734213948249817,1.0,0.9616500735282898,0.0,0.0,True,True,False,0.0,optimal,2200.0164834832603,0.027315378189086914,True,False,0,TP1,0.9740197062492371,1.0,0.8429437279701233,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.043617783,43.617783,0.027315378189086914,27.315378189086914,16.302404810913085,900.0,4.8464203333333334e-05
TP1,mpc,0,24,2018-12-01 06:00:00+00:00,32064,24,-9.93078899383545,-49.653944969177246,825.4922608550714,0.20637306521376786,7.187973861395534,0.0,0.0,0.4510948657989502,0.0,0.9727765321731567,1.0,0.9744959473609924,0.0,0.0,True,True,False,0.0,optimal,2468.724667691232,0.01534128189086914,True,False,0,TP1,0.9736413955688477,1.0,0.8526981472969055,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.031480723,31.480723,0.01534128189086914,15.34128189086914,16.13944110913086,900.0,3.497858111111111e-05
TP1,mpc,0,25,2018-12-01 06:15:00+00:00,32064,25,-9.848928451538086,-49.24464225769043,818.9096353028162,0.20472740882570406,7.130655649399272,0.0,0.0,0.4454430937767029,0.0,0.9731849431991577,1.0,0.9667372107505798,0.0,0.0,True,True,False,0.0,optimal,2741.3139496688154,0.021485090255737305,True,False,0,TP1,0.9734426140785217,1.0,0.8516355156898499,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.040292941,40.292941,0.021485090255737305,21.485090255737305,18.807850744262694,900.0,4.476993444444444e-05
TP1,mpc,0,26,2018-12-01 06:30:00+00:00,32064,26,-9.783049583435059,-48.91524791717529,813.5525506675094,0.20338813766687736,7.084008834937338,0.0,0.0,0.44141387939453125,0.0,0.9734800457954407,1.0,0.9604254364967346,0.0,0.0,True,True,False,0.0,optimal,3014.227026631076,0.019494295120239258,True,False,0,TP1,0.9738954305648804,1.0,0.846608579158783,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.035693727,35.693727,0.019494295120239258,19.494295120239258,16.199431879760745,900.0,3.965969666666667e-05
TP1,mpc,0,27,2018-12-01 06:45:00+00:00,32064,27,-9.934418678283691,-49.67209339141846,826.0688117038626,0.20651720292596565,7.192994177911383,0.0,0.0,0.44886666536331177,0.0,0.9729617834091187,1.0,0.9751646518707275,0.0,0.0,True,True,False,0.0,optimal,3285.3167895597962,0.022065401077270508,True,False,0,TP1,0.9737070798873901,1.0,0.8518456220626831,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,24,24,1,0.038510599,38.510599,0.022065401077270508,22.065401077270508,16.44519792272949,900.0,4.2789554444444444e-05
TP1,mpc,0,28,2018-12-01 07:00:00+00:00,32064,28,-7.637324619293213,-38.186623096466064,600.0232265364502,0.15000580663411256,5.553214961594848,0.0,0.0,0.34732717275619507,0.0,0.9774811267852783,1.0,0.796341598033905,0.0,0.0,True,True,False,0.05875000013038516,optimal,3551.9058850576002,0.01924443244934082,True,False,0,TP1,0.9782999753952026,1.0,0.6371654868125916,0.0,0.0,1.0,1.0,75.0,0.14473684210526305,0.0,75.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.13333334028720856,0.13333334028720856,10.000000521540642,0.17894736814655746,0.0,10.0,1.0,1.0,75.0,0.14473684210526305,0.0,75.0,1.0,1.0,75.0,0.14473684210526305,0.0,75.0,24,24,1,0.035356684,35.356684,0.01924443244934082,19.24443244934082,16.112251550659177,900.0,3.928520444444444e-05
TP1,mpc,0,29,2018-12-01 07:15:00+00:00,32064,29,-6.7200323104858395,-33.6001615524292,524.8425867509923,0.13121064668774807,4.8574181403804335,0.0,0.0,0.31880855560302734,0.0,0.9813171625137329,1.0,0.741141140460968,0.0,0.0,True,True,False,0.07750000013038516,optimal,3812.947251785426,0.01924753189086914,True,False,0,TP1,0.9820541143417358,1.0,0.567733883857727,0.0,0.0,1.0,1.0,75.0,0.10526315789473674,0.0,75.0,1.0,1.0,75.0,0.14473684210526305,0.0,75.0,1.0,1.0,75.0,0.13947368393603116,0.0,75.0,1.0,1.0,75.0,0.10526315789473674,0.0,75.0,0.13333334028720856,0.13333334028720856,10.000000521540642,0.13947368393603113,0.0,10.0,24,24,1,0.037438386,37.438385999999994,0.01924753189086914,19.24753189086914,18.190854109130857,900.0,4.159820666666666e-05
