episode_id,step,date_time,max_line_current_pu,min_voltage_pu,max_voltage_pu
1,25,2018-01-02 06:15:00+00:00,3.3573379516601562,0.9594083428382874,1.0
1,26,2018-01-02 06:30:00+00:00,3.3819384574890137,0.9589716196060181,1.0
1,27,2018-01-02 06:45:00+00:00,3.4097883701324463,0.958920955657959,1.0
1,28,2018-01-02 07:00:00+00:00,3.451120615005493,0.9585258364677429,1.0
1,29,2018-01-02 07:15:00+00:00,3.4644298553466797,0.9579831957817078,1.0
1,30,2018-01-02 07:30:00+00:00,3.4643895626068115,0.957902729511261,1.0
1,31,2018-01-02 07:45:00+00:00,3.307821035385132,0.957896888256073,1.0
1,32,2018-01-02 08:00:00+00:00,3.088534116744995,0.9601248502731323,1.0
1,33,2018-01-02 08:15:00+00:00,2.877092123031616,0.9637223482131958,1.0
1,34,2018-01-02 08:30:00+00:00,2.9905762672424316,0.967199444770813,1.0
1,35,2018-01-02 08:45:00+00:00,3.1543240547180176,0.9652578234672546,1.0
1,36,2018-01-02 09:00:00+00:00,3.211590051651001,0.9627828001976013,1.0
1,37,2018-01-02 09:15:00+00:00,3.293562173843384,0.9616714715957642,1.0
1,38,2018-01-02 09:30:00+00:00,3.2451202869415283,0.9603525996208191,1.0
1,39,2018-01-02 09:45:00+00:00,3.2006375789642334,0.9611121416091919,1.0
1,40,2018-01-02 10:00:00+00:00,3.19400954246521,0.9617671966552734,1.0
1,41,2018-01-02 10:15:00+00:00,3.175239324569702,0.9618192911148071,1.0
1,42,2018-01-02 10:30:00+00:00,3.148463726043701,0.9621100425720215,1.0
1,43,2018-01-02 10:45:00+00:00,3.122502326965332,0.9623953104019165,1.0
1,44,2018-01-02 11:00:00+00:00,3.1005585193634033,0.9628040790557861,1.0
1,45,2018-01-02 11:15:00+00:00,3.0822572708129883,0.963101863861084,1.0
1,46,2018-01-02 11:30:00+00:00,3.07928466796875,0.963284969329834,1.0
1,47,2018-01-02 11:45:00+00:00,3.0717477798461914,0.9633166193962097,1.0
1,48,2018-01-02 12:00:00+00:00,3.051182985305786,0.9634431600570679,1.0
1,49,2018-01-02 12:15:00+00:00,3.032306432723999,0.9636832475662231,1.0
1,50,2018-01-02 12:30:00+00:00,3.0420708656311035,0.963969886302948,1.0
1,51,2018-01-02 12:45:00+00:00,3.0588181018829346,0.9637620449066162,1.0
1,52,2018-01-02 13:00:00+00:00,3.057482957839966,0.963354766368866,1.0
1,53,2018-01-02 13:15:00+00:00,3.0537092685699463,0.9633267521858215,1.0
1,54,2018-01-02 13:30:00+00:00,3.0848147869110107,0.9635201096534729,1.0
1,55,2018-01-02 13:45:00+00:00,3.123110294342041,0.9630210995674133,1.0
1,56,2018-01-02 14:00:00+00:00,3.1542274951934814,0.962492823600769,1.0
1,57,2018-01-02 14:15:00+00:00,3.199805736541748,0.9619653224945068,1.0
1,58,2018-01-02 14:30:00+00:00,3.184532642364502,0.961067259311676,1.0
1,59,2018-01-02 14:45:00+00:00,3.1616897583007812,0.9614627957344055,1.0
1,60,2018-01-02 15:00:00+00:00,3.13997745513916,0.9619463086128235,1.0
1,61,2018-01-02 15:15:00+00:00,3.112298011779785,0.9623927474021912,1.0
1,62,2018-01-02 15:30:00+00:00,3.133192539215088,0.963042140007019,1.0
1,63,2018-01-02 15:45:00+00:00,3.1570422649383545,0.9626718163490295,1.0
1,64,2018-01-02 16:00:00+00:00,3.0982635021209717,0.9622155427932739,1.0
1,65,2018-01-02 16:15:00+00:00,3.049633741378784,0.9631273150444031,1.0
1,66,2018-01-02 16:30:00+00:00,3.200925588607788,0.9640116095542908,1.0
1,67,2018-01-02 16:45:00+00:00,3.3299365043640137,0.9615105390548706,1.0
1,68,2018-01-02 17:00:00+00:00,3.357405185699463,0.9593101739883423,1.0
1,69,2018-01-02 17:15:00+00:00,3.3896782398223877,0.9588285088539124,1.0
1,70,2018-01-02 17:30:00+00:00,3.3989338874816895,0.9581922888755798,1.0
1,71,2018-01-02 17:45:00+00:00,3.398041009902954,0.9579163789749146,1.0
1,72,2018-01-02 18:00:00+00:00,3.401850700378418,0.9579060673713684,1.0
1,73,2018-01-02 18:15:00+00:00,3.3815696239471436,0.9577123522758484,1.0
1,74,2018-01-02 18:30:00+00:00,3.3558735847473145,0.9580348134040833,1.0
1,75,2018-01-02 18:45:00+00:00,3.3223531246185303,0.9583699107170105,1.0
1,76,2018-01-02 19:00:00+00:00,3.2770259380340576,0.9590056538581848,1.0
1,77,2018-01-02 19:15:00+00:00,3.2413578033447266,0.9599144458770752,1.0
1,78,2018-01-02 19:30:00+00:00,3.2091710567474365,0.9606311321258545,1.0
1,79,2018-01-02 19:45:00+00:00,3.1941215991973877,0.96110600233078,1.0
1,80,2018-01-02 20:00:00+00:00,3.1647613048553467,0.9613541960716248,1.0
1,81,2018-01-02 20:15:00+00:00,3.1322131156921387,0.9618620276451111,1.0
1,82,2018-01-02 20:30:00+00:00,3.1058766841888428,0.9625369310379028,1.0
1,83,2018-01-02 20:45:00+00:00,3.0772500038146973,0.9629579782485962,1.0
1,84,2018-01-02 21:00:00+00:00,3.0591158866882324,0.9634729623794556,1.0
1,85,2018-01-02 21:15:00+00:00,3.0416903495788574,0.9636824131011963,1.0
1,86,2018-01-02 21:30:00+00:00,3.0229973793029785,0.9637548327445984,1.0
1,87,2018-01-02 21:45:00+00:00,3.021540880203247,0.963983952999115,1.0
1,88,2018-01-02 22:00:00+00:00,3.014187812805176,0.9639714956283569,1.0
1,89,2018-01-02 22:15:00+00:00,3.0062012672424316,0.9637922644615173,1.0
1,90,2018-01-02 22:30:00+00:00,3.0152101516723633,0.9639154076576233,1.0
1,91,2018-01-02 22:45:00+00:00,3.0182998180389404,0.9637633562088013,1.0
1,92,2018-01-02 23:00:00+00:00,3.0211596488952637,0.9635239839553833,1.0
1,93,2018-01-02 23:15:00+00:00,3.025891065597534,0.96353679895401,1.0
1,94,2018-01-02 23:30:00+00:00,3.0271944999694824,0.9634879231452942,1.0
1,95,2018-01-02 23:45:00+00:00,3.0271944999694824,0.9633711576461792,1.0
2,0,2018-01-03 00:00:00+00:00,3.033841848373413,0.963524580001831,1.0
2,1,2018-01-03 00:15:00+00:00,3.040233850479126,0.9633613228797913,1.0
2,2,2018-01-03 00:30:00+00:00,3.0472166538238525,0.9631491303443909,1.0
2,3,2018-01-03 00:45:00+00:00,3.0619466304779053,0.9631242156028748,1.0
2,4,2018-01-03 01:00:00+00:00,3.066922187805176,0.9629635810852051,1.0
2,5,2018-01-03 01:15:00+00:00,3.0760586261749268,0.962777853012085,1.0
2,6,2018-01-03 01:30:00+00:00,3.089406967163086,0.9627038836479187,1.0
2,7,2018-01-03 01:45:00+00:00,3.097738742828369,0.9625017046928406,1.0
2,8,2018-01-03 02:00:00+00:00,3.1018226146698,0.9622949957847595,1.0
2,9,2018-01-03 02:15:00+00:00,3.119405746459961,0.962221622467041,1.0
2,10,2018-01-03 02:30:00+00:00,3.131690740585327,0.9619849324226379,1.0
2,11,2018-01-03 02:45:00+00:00,3.1348822116851807,0.9617447853088379,1.0
2,12,2018-01-03 03:00:00+00:00,3.144970417022705,0.9617542028427124,1.0
2,13,2018-01-03 03:15:00+00:00,3.1513209342956543,0.9616497159004211,1.0
2,14,2018-01-03 03:30:00+00:00,3.157820701599121,0.9615213871002197,1.0
2,15,2018-01-03 03:45:00+00:00,3.1705102920532227,0.9614695310592651,1.0
2,16,2018-01-03 04:00:00+00:00,3.1851601600646973,0.9612799882888794,1.0
2,17,2018-01-03 04:15:00+00:00,3.2099101543426514,0.9610076546669006,1.0
2,18,2018-01-03 04:30:00+00:00,3.231905221939087,0.9606014490127563,1.0
2,19,2018-01-03 04:45:00+00:00,3.2667598724365234,0.9601331949234009,1.0
2,20,2018-01-03 05:00:00+00:00,3.3019216060638428,0.9595144987106323,1.0
2,21,2018-01-03 05:15:00+00:00,3.3512842655181885,0.9589477777481079,1.0
2,22,2018-01-03 05:30:00+00:00,3.4020588397979736,0.9582911133766174,1.0
2,23,2018-01-03 05:45:00+00:00,3.4577155113220215,0.9577176570892334,1.0
2,24,2018-01-03 06:00:00+00:00,3.4964518547058105,0.9572019577026367,1.0
2,25,2018-01-03 06:15:00+00:00,3.5372705459594727,0.956788957118988,1.0
2,26,2018-01-03 06:30:00+00:00,3.564901113510132,0.9563575983047485,1.0
2,27,2018-01-03 06:45:00+00:00,3.5918941497802734,0.9562005400657654,1.0
2,28,2018-01-03 07:00:00+00:00,3.630746603012085,0.9558078646659851,1.0
2,29,2018-01-03 07:15:00+00:00,3.642043113708496,0.9553279280662537,1.0
2,30,2018-01-03 07:30:00+00:00,3.639064073562622,0.9552532434463501,1.0
2,31,2018-01-03 07:45:00+00:00,3.282261610031128,0.9553269743919373,1.0
2,32,2018-01-03 08:00:00+00:00,3.166442394256592,0.9611557126045227,1.0
2,33,2018-01-03 08:15:00+00:00,3.0654451847076416,0.9628143906593323,1.0
2,34,2018-01-03 08:30:00+00:00,2.9523420333862305,0.9640752077102661,1.0
2,35,2018-01-03 08:45:00+00:00,2.8334195613861084,0.9659677147865295,1.0
2,36,2018-01-03 09:00:00+00:00,2.7495357990264893,0.9681527614593506,1.0
2,37,2018-01-03 09:15:00+00:00,2.67919921875,0.9696153998374939,1.0
2,38,2018-01-03 09:30:00+00:00,2.5670764446258545,0.9710636138916016,1.0
2,39,2018-01-03 09:45:00+00:00,2.4675986766815186,0.9730619192123413,1.0
2,40,2018-01-03 10:00:00+00:00,2.3948476314544678,0.9749231338500977,1.0
2,41,2018-01-03 10:15:00+00:00,2.324699640274048,0.9766875505447388,1.0
2,42,2018-01-03 10:30:00+00:00,2.271984815597534,0.977660059928894,1.0
2,43,2018-01-03 10:45:00+00:00,2.222559690475464,0.9784836769104004,1.0
2,44,2018-01-03 11:00:00+00:00,2.186157464981079,0.9793156385421753,1.0
2,45,2018-01-03 11:15:00+00:00,2.157410144805908,0.9799115657806396,1.0
2,46,2018-01-03 11:30:00+00:00,2.145811080932617,0.9804332852363586,1.0
2,47,2018-01-03 11:45:00+00:00,2.1396663188934326,0.9806837439537048,1.0
2,48,2018-01-03 12:00:00+00:00,2.129152297973633,0.9808456897735596,1.0
2,49,2018-01-03 12:15:00+00:00,2.116546392440796,0.9810196757316589,1.0
2,50,2018-01-03 12:30:00+00:00,2.1098852157592773,0.9812280535697937,1.0
2,51,2018-01-03 12:45:00+00:00,2.1052615642547607,0.9813207387924194,1.0
2,52,2018-01-03 13:00:00+00:00,2.1045267581939697,0.9813134670257568,1.0
2,53,2018-01-03 13:15:00+00:00,2.112250566482544,0.9811885356903076,1.0
2,54,2018-01-03 13:30:00+00:00,2.128758668899536,0.9808918237686157,1.0
2,55,2018-01-03 13:45:00+00:00,2.1578569412231445,0.9805127382278442,1.0
2,56,2018-01-03 14:00:00+00:00,2.1912455558776855,0.9799520969390869,1.0
2,57,2018-01-03 14:15:00+00:00,2.2351231575012207,0.9796565175056458,1.0
2,58,2018-01-03 14:30:00+00:00,2.274998188018799,0.9789891242980957,1.0
2,59,2018-01-03 14:45:00+00:00,2.3198776245117188,0.9783841967582703,1.0
2,60,2018-01-03 15:00:00+00:00,2.362532377243042,0.9776385426521301,1.0
2,61,2018-01-03 15:15:00+00:00,2.414351463317871,0.9770296216011047,1.0
2,62,2018-01-03 15:30:00+00:00,2.4775900840759277,0.9761645197868347,1.0
2,63,2018-01-03 15:45:00+00:00,2.5408477783203125,0.9748219847679138,1.0
2,64,2018-01-03 16:00:00+00:00,2.625804901123047,0.9734459519386292,1.0
2,65,2018-01-03 16:15:00+00:00,2.7141478061676025,0.9719346165657043,1.0
2,66,2018-01-03 16:30:00+00:00,2.8374128341674805,0.9704837799072266,1.0
2,67,2018-01-03 16:45:00+00:00,2.9433791637420654,0.9684992432594299,1.0
2,68,2018-01-03 17:00:00+00:00,3.1306614875793457,0.9666135907173157,1.0
2,69,2018-01-03 17:15:00+00:00,3.423067808151245,0.9631074666976929,1.0
2,70,2018-01-03 17:30:00+00:00,3.425248861312866,0.9578394889831543,1.0
2,71,2018-01-03 17:45:00+00:00,3.4245898723602295,0.9576639533042908,1.0
2,72,2018-01-03 18:00:00+00:00,3.424131393432617,0.9575501680374146,1.0
2,73,2018-01-03 18:15:00+00:00,3.4010469913482666,0.9573683142662048,1.0
2,74,2018-01-03 18:30:00+00:00,3.386937379837036,0.9576826095581055,1.0
2,75,2018-01-03 18:45:00+00:00,3.3491573333740234,0.9577771425247192,1.0
2,76,2018-01-03 19:00:00+00:00,3.307720422744751,0.958441436290741,1.0
2,77,2018-01-03 19:15:00+00:00,3.2826969623565674,0.9593367576599121,1.0
2,78,2018-01-03 19:30:00+00:00,3.2538626194000244,0.9597963094711304,1.0
2,79,2018-01-03 19:45:00+00:00,3.241109848022461,0.9602556824684143,1.0
2,80,2018-01-03 20:00:00+00:00,3.2240939140319824,0.9604665637016296,1.0
2,81,2018-01-03 20:15:00+00:00,3.1954505443573,0.9606516361236572,1.0
2,82,2018-01-03 20:30:00+00:00,3.169032096862793,0.9611513018608093,1.0
2,83,2018-01-03 20:45:00+00:00,3.154362678527832,0.9616727828979492,1.0
2,84,2018-01-03 21:00:00+00:00,3.113271713256836,0.9618217349052429,1.0
2,85,2018-01-03 21:15:00+00:00,3.0771265029907227,0.9622852802276611,1.0
2,86,2018-01-03 21:30:00+00:00,3.0472519397735596,0.9626834988594055,1.0
2,87,2018-01-03 21:45:00+00:00,3.0236659049987793,0.963029682636261,1.0
2,88,2018-01-03 22:00:00+00:00,3.0013227462768555,0.9632259011268616,1.0
2,89,2018-01-03 22:15:00+00:00,2.9794528484344482,0.9634999632835388,1.0
2,90,2018-01-03 22:30:00+00:00,2.9602324962615967,0.9637107253074646,1.0
2,91,2018-01-03 22:45:00+00:00,2.9452600479125977,0.9638845324516296,1.0
2,92,2018-01-03 23:00:00+00:00,2.927567481994629,0.9640093445777893,1.0
2,93,2018-01-03 23:15:00+00:00,2.9035985469818115,0.9642125368118286,1.0
2,94,2018-01-03 23:30:00+00:00,2.883145570755005,0.96443772315979,1.0
2,95,2018-01-03 23:45:00+00:00,2.883145570755005,0.9647516012191772,1.0
3,0,2018-01-04 00:00:00+00:00,2.855320453643799,0.9648255109786987,1.0
3,1,2018-01-04 00:15:00+00:00,2.8389735221862793,0.9650547504425049,1.0
3,2,2018-01-04 00:30:00+00:00,2.825148582458496,0.9652993679046631,1.0
3,3,2018-01-04 00:45:00+00:00,2.8071131706237793,0.9654455184936523,1.0
3,4,2018-01-04 01:00:00+00:00,2.789538860321045,0.9656466841697693,1.0
3,5,2018-01-04 01:15:00+00:00,2.776324987411499,0.9658301472663879,1.0
3,6,2018-01-04 01:30:00+00:00,2.760885715484619,0.9659212231636047,1.0
3,7,2018-01-04 01:45:00+00:00,2.749415636062622,0.966077446937561,1.0
3,8,2018-01-04 02:00:00+00:00,2.733705759048462,0.9662324786186218,1.0
3,9,2018-01-04 02:15:00+00:00,2.7229716777801514,0.9663082957267761,1.0
3,10,2018-01-04 02:30:00+00:00,2.7167530059814453,0.9664393663406372,1.0
3,11,2018-01-04 02:45:00+00:00,2.722633123397827,0.9665356874465942,1.0
3,12,2018-01-04 03:00:00+00:00,2.7266225814819336,0.9664091467857361,1.0
3,13,2018-01-04 03:15:00+00:00,2.740668535232544,0.9664251208305359,1.0
3,14,2018-01-04 03:30:00+00:00,2.7514374256134033,0.96628737449646,1.0
3,15,2018-01-04 03:45:00+00:00,2.757136106491089,0.9660601615905762,1.0
3,16,2018-01-04 04:00:00+00:00,2.7820847034454346,0.9659718871116638,1.0
3,17,2018-01-04 04:15:00+00:00,2.8189902305603027,0.9656512141227722,1.0
3,18,2018-01-04 04:30:00+00:00,2.8377482891082764,0.9649590849876404,1.0
3,19,2018-01-04 04:45:00+00:00,2.8863344192504883,0.9645636081695557,1.0
3,20,2018-01-04 05:00:00+00:00,2.9365811347961426,0.9638059139251709,1.0
3,21,2018-01-04 05:15:00+00:00,2.978330612182617,0.962940514087677,1.0
3,22,2018-01-04 05:30:00+00:00,3.041957139968872,0.9624459147453308,1.0
3,23,2018-01-04 05:45:00+00:00,3.1057538986206055,0.961861252784729,1.0
3,24,2018-01-04 06:00:00+00:00,3.1421549320220947,0.96110999584198,1.0
3,25,2018-01-04 06:15:00+00:00,3.179979085922241,0.9607480764389038,1.0
3,26,2018-01-04 06:30:00+00:00,3.21307110786438,0.9604870676994324,1.0
3,27,2018-01-04 06:45:00+00:00,3.2395780086517334,0.9603246450424194,1.0
3,28,2018-01-04 07:00:00+00:00,3.2772457599639893,0.9599077105522156,1.0
3,29,2018-01-04 07:15:00+00:00,3.2939934730529785,0.9595727324485779,1.0
3,30,2018-01-04 07:30:00+00:00,3.2940471172332764,0.959463894367218,1.0
3,31,2018-01-04 07:45:00+00:00,2.9865171909332275,0.959488570690155,1.0
3,32,2018-01-04 08:00:00+00:00,2.8567962646484375,0.9644123911857605,1.0
3,33,2018-01-04 08:15:00+00:00,2.732851028442383,0.9664597511291504,1.0
3,34,2018-01-04 08:30:00+00:00,2.586505174636841,0.9683533310890198,1.0
3,35,2018-01-04 08:45:00+00:00,2.4401588439941406,0.9711360335350037,1.0
3,36,2018-01-04 09:00:00+00:00,2.3593642711639404,0.9740714430809021,1.0
3,37,2018-01-04 09:15:00+00:00,2.287752628326416,0.9755650758743286,1.0
3,38,2018-01-04 09:30:00+00:00,2.2269210815429688,0.9767183065414429,1.0
3,39,2018-01-04 09:45:00+00:00,2.169156074523926,0.9775763750076294,1.0
